rid,node,behavior,code,lat_us,reply
893,0,0,0,22470,"rid:893:immediate"
895,0,0,0,22463,"rid:895:immediate"
897,0,0,0,22456,"rid:897:immediate"
898,0,0,0,22453,"rid:898:immediate"
900,0,0,0,22446,"rid:900:immediate"
902,0,0,0,22439,"rid:902:immediate"
903,0,0,0,22437,"rid:903:immediate"
904,0,0,0,22433,"rid:904:immediate"
905,0,0,0,22430,"rid:905:immediate"
907,0,0,0,22424,"rid:907:immediate"
913,0,0,0,22385,"rid:913:immediate"
915,0,0,0,22356,"rid:915:immediate"
916,0,0,0,22342,"rid:916:immediate"
917,0,0,0,22326,"rid:917:immediate"
918,0,0,0,22312,"rid:918:immediate"
919,0,0,0,22307,"rid:919:immediate"
923,0,0,0,22293,"rid:923:immediate"
926,0,0,0,22283,"rid:926:immediate"
927,0,0,0,22276,"rid:927:immediate"
929,0,0,0,22270,"rid:929:immediate"
930,0,0,0,22250,"rid:930:immediate"
933,0,0,0,22237,"rid:933:immediate"
939,0,0,0,22212,"rid:939:immediate"
942,0,0,0,22199,"rid:942:immediate"
947,0,0,0,22181,"rid:947:immediate"
950,0,0,0,22123,"rid:950:immediate"
951,0,0,0,22118,"rid:951:immediate"
952,0,0,0,22113,"rid:952:immediate"
954,0,0,0,22102,"rid:954:immediate"
956,0,0,0,22095,"rid:956:immediate"
957,0,0,0,22092,"rid:957:immediate"
958,0,0,0,22095,"rid:958:immediate"
960,0,0,0,22087,"rid:960:immediate"
964,0,0,0,22073,"rid:964:immediate"
966,0,0,0,22065,"rid:966:immediate"
967,0,0,0,22063,"rid:967:immediate"
969,0,0,0,22055,"rid:969:immediate"
970,0,0,0,22051,"rid:970:immediate"
971,0,0,0,22046,"rid:971:immediate"
973,0,0,0,22012,"rid:973:immediate"
979,0,0,0,21986,"rid:979:immediate"
980,0,0,0,21982,"rid:980:immediate"
981,0,0,0,21978,"rid:981:immediate"
983,0,0,0,21971,"rid:983:immediate"
985,0,0,0,21964,"rid:985:immediate"
987,0,0,0,21956,"rid:987:immediate"
988,0,0,0,21953,"rid:988:immediate"
989,0,0,0,21950,"rid:989:immediate"
993,0,0,0,21932,"rid:993:immediate"
995,0,0,0,21921,"rid:995:immediate"
997,0,0,0,21913,"rid:997:immediate"
999,0,0,0,21907,"rid:999:immediate"
135,0,1,0,27092,"rid:135:delayed"
147,0,1,0,27034,"rid:147:delayed"
493,0,1,0,24922,"rid:493:delayed"
312,0,1,0,26161,"rid:312:delayed"
496,0,1,0,24909,"rid:496:delayed"
499,0,1,0,24895,"rid:499:delayed"
365,0,1,0,25847,"rid:365:delayed"
52,0,1,0,27622,"rid:52:delayed"
555,0,1,0,24941,"rid:555:delayed"
569,0,1,0,24824,"rid:569:delayed"
397,0,1,0,26006,"rid:397:delayed"
399,0,1,0,25999,"rid:399:delayed"
589,0,1,0,24741,"rid:589:delayed"
595,0,1,0,24684,"rid:595:delayed"
11,0,1,0,28241,"rid:11:delayed"
17,0,1,0,28210,"rid:17:delayed"
20,0,1,0,28195,"rid:20:delayed"
429,0,1,0,25784,"rid:429:delayed"
121,0,1,0,27487,"rid:121:delayed"
289,0,1,0,26637,"rid:289:delayed"
310,0,1,0,26522,"rid:310:delayed"
658,0,1,0,24382,"rid:658:delayed"
457,0,1,0,25557,"rid:457:delayed"
507,0,1,0,25192,"rid:507:delayed"
516,0,1,0,25135,"rid:516:delayed"
53,0,1,0,27950,"rid:53:delayed"
377,0,1,0,26111,"rid:377:delayed"
380,0,1,0,26097,"rid:380:delayed"
203,0,1,0,27054,"rid:203:delayed"
745,0,1,0,23808,"rid:745:delayed"
434,0,1,0,25770,"rid:434:delayed"
358,0,1,0,26263,"rid:358:delayed"
627,0,1,0,24536,"rid:627:delayed"
780,0,1,0,23504,"rid:780:delayed"
783,0,1,0,23492,"rid:783:delayed"
136,0,1,0,27436,"rid:136:delayed"
641,0,1,0,24486,"rid:641:delayed"
643,0,1,0,24478,"rid:643:delayed"
450,0,1,0,25656,"rid:450:delayed"
797,0,1,0,23429,"rid:797:delayed"
160,0,1,0,27320,"rid:160:delayed"
805,0,1,0,23396,"rid:805:delayed"
48,0,1,0,27989,"rid:48:delayed"
466,0,1,0,25529,"rid:466:delayed"
370,0,1,0,26172,"rid:370:delayed"
474,0,1,0,25484,"rid:474:delayed"
525,0,1,0,25108,"rid:525:delayed"
554,0,1,0,24980,"rid:554:delayed"
556,0,1,0,24982,"rid:556:delayed"
712,0,1,0,23991,"rid:712:delayed"
2,0,1,0,28322,"rid:2:delayed"
95,0,1,0,27709,"rid:95:delayed"
865,0,1,0,23033,"rid:865:delayed"
249,0,1,0,26875,"rid:249:delayed"
401,0,1,0,26023,"rid:401:delayed"
257,0,1,0,26841,"rid:257:delayed"
212,0,1,0,27044,"rid:212:delayed"
111,0,1,0,27617,"rid:111:delayed"
266,0,1,0,26781,"rid:266:delayed"
888,0,1,0,22911,"rid:888:delayed"
270,0,1,0,26769,"rid:270:delayed"
271,0,1,0,26766,"rid:271:delayed"
593,0,1,0,24764,"rid:593:delayed"
343,0,1,0,26393,"rid:343:delayed"
603,0,1,0,24694,"rid:603:delayed"
229,0,1,0,26971,"rid:229:delayed"
232,0,1,0,26957,"rid:232:delayed"
616,0,1,0,24644,"rid:616:delayed"
284,0,1,0,26705,"rid:284:delayed"
127,0,1,0,27511,"rid:127:delayed"
437,0,1,0,25787,"rid:437:delayed"
502,0,1,0,25262,"rid:502:delayed"
163,0,1,0,27310,"rid:163:delayed"
811,0,1,0,23404,"rid:811:delayed"
959,0,1,0,22499,"rid:959:delayed"
470,0,1,0,25546,"rid:470:delayed"
961,0,1,0,22493,"rid:961:delayed"
822,0,1,0,23321,"rid:822:delayed"
189,0,1,0,27181,"rid:189:delayed"
486,0,1,0,25410,"rid:486:delayed"
854,0,1,0,23110,"rid:854:delayed"
1000,0,1,0,22274,"rid:1000:delayed"
871,0,1,0,23030,"rid:871:delayed"
114,0,1,0,27582,"rid:114:delayed"
587,0,1,0,24818,"rid:587:delayed"
418,0,1,0,25931,"rid:418:delayed"
277,0,1,0,26746,"rid:277:delayed"
753,0,1,0,23684,"rid:753:delayed"
345,0,1,0,26405,"rid:345:delayed"
116,0,1,0,27576,"rid:116:delayed"
21,0,1,0,28259,"rid:21:delayed"
909,0,1,0,22855,"rid:909:delayed"
351,0,1,0,26379,"rid:351:delayed"
124,0,1,0,27543,"rid:124:delayed"
774,0,1,0,23592,"rid:774:delayed"
361,0,1,0,26309,"rid:361:delayed"
134,0,1,0,27502,"rid:134:delayed"
637,0,1,0,24561,"rid:637:delayed"
785,0,1,0,23541,"rid:785:delayed"
40,0,1,0,28155,"rid:40:delayed"
934,0,1,0,22675,"rid:934:delayed"
788,0,1,0,23536,"rid:788:delayed"
154,0,1,0,27411,"rid:154:delayed"
166,0,1,0,27323,"rid:166:delayed"
56,0,1,0,28012,"rid:56:delayed"
172,0,1,0,27299,"rid:172:delayed"
475,0,1,0,25532,"rid:475:delayed"
177,0,1,0,27278,"rid:177:delayed"
181,0,1,0,27250,"rid:181:delayed"
536,0,1,0,25124,"rid:536:delayed"
74,0,1,0,27908,"rid:74:delayed"
186,0,1,0,27229,"rid:186:delayed"
484,0,1,0,25455,"rid:484:delayed"
488,0,1,0,25437,"rid:488:delayed"
845,0,1,0,23184,"rid:845:delayed"
548,0,1,0,25078,"rid:548:delayed"
551,0,1,0,25062,"rid:551:delayed"
85,0,1,0,27813,"rid:85:delayed"
709,0,1,0,24073,"rid:709:delayed"
96,0,1,0,27766,"rid:96:delayed"
720,0,1,0,24019,"rid:720:delayed"
332,0,1,0,26494,"rid:332:delayed"
873,0,1,0,23059,"rid:873:delayed"
408,0,1,0,26038,"rid:408:delayed"
416,0,1,0,25976,"rid:416:delayed"
272,0,1,0,26819,"rid:272:delayed"
342,0,1,0,26453,"rid:342:delayed"
605,0,1,0,24742,"rid:605:delayed"
609,0,1,0,24728,"rid:609:delayed"
767,0,1,0,23660,"rid:767:delayed"
128,0,1,0,27562,"rid:128:delayed"
129,0,1,0,27559,"rid:129:delayed"
155,0,1,0,27430,"rid:155:delayed"
316,0,1,0,26573,"rid:316:delayed"
679,0,1,0,24313,"rid:679:delayed"
962,0,1,0,22543,"rid:962:delayed"
472,0,1,0,25595,"rid:472:delayed"
175,0,1,0,27310,"rid:175:delayed"
830,0,1,0,23277,"rid:830:delayed"
540,0,1,0,25131,"rid:540:delayed"
977,0,1,0,22455,"rid:977:delayed"
697,0,1,0,24233,"rid:697:delayed"
991,0,1,0,22399,"rid:991:delayed"
322,0,1,0,26555,"rid:322:delayed"
552,0,1,0,25081,"rid:552:delayed"
994,0,1,0,22389,"rid:994:delayed"
872,0,1,0,23082,"rid:872:delayed"
727,0,1,0,24007,"rid:727:delayed"
213,0,1,0,27120,"rid:213:delayed"
262,0,1,0,26875,"rid:262:delayed"
738,0,1,0,23956,"rid:738:delayed"
891,0,1,0,22979,"rid:891:delayed"
892,0,1,0,22975,"rid:892:delayed"
592,0,1,0,24859,"rid:592:delayed"
749,0,1,0,23766,"rid:749:delayed"
912,0,1,0,22900,"rid:912:delayed"
436,0,1,0,25869,"rid:436:delayed"
776,0,1,0,23640,"rid:776:delayed"
631,0,1,0,24638,"rid:631:delayed"
792,0,1,0,23563,"rid:792:delayed"
492,0,1,0,25387,"rid:492:delayed"
495,0,1,0,25374,"rid:495:delayed"
317,0,1,0,26591,"rid:317:delayed"
2002,2,0,0,16070,"rid:2002:immediate"
2007,2,0,0,16036,"rid:2007:immediate"
2009,2,0,0,16030,"rid:2009:immediate"
318,0,1,0,26593,"rid:318:delayed"
319,0,1,0,26589,"rid:319:delayed"
659,0,1,0,24513,"rid:659:delayed"
461,0,1,0,25673,"rid:461:delayed"
813,0,1,0,23464,"rid:813:delayed"
680,0,1,0,24343,"rid:680:delayed"
821,0,1,0,23415,"rid:821:delayed"
2012,2,0,0,16028,"rid:2012:immediate"
2013,2,0,0,16025,"rid:2013:immediate"
2014,2,0,0,16023,"rid:2014:immediate"
2015,2,0,0,16018,"rid:2015:immediate"
2016,2,0,0,16015,"rid:2016:immediate"
2017,2,0,0,16013,"rid:2017:immediate"
2018,2,0,0,16007,"rid:2018:immediate"
2019,2,0,0,16004,"rid:2019:immediate"
2020,2,0,0,16001,"rid:2020:immediate"
1074,1,1,0,21777,"rid:1074:delayed"
1023,1,1,0,22167,"rid:1023:delayed"
1024,1,1,0,22161,"rid:1024:delayed"
1118,1,1,0,21422,"rid:1118:delayed"
1127,1,1,0,21378,"rid:1127:delayed"
1137,1,1,0,21300,"rid:1137:delayed"
1054,1,1,0,21987,"rid:1054:delayed"
1158,1,1,0,21184,"rid:1158:delayed"
1164,1,1,0,21150,"rid:1164:delayed"
1009,1,1,0,22294,"rid:1009:delayed"
1021,1,1,0,22187,"rid:1021:delayed"
1204,1,1,0,20910,"rid:1204:delayed"
1299,1,0,0,20391,"rid:1299:immediate"
2021,2,0,0,16008,"rid:2021:immediate"
1301,1,0,0,20384,"rid:1301:immediate"
2022,2,0,0,16005,"rid:2022:immediate"
1302,1,0,0,20381,"rid:1302:immediate"
2023,2,0,0,16004,"rid:2023:immediate"
1312,1,0,0,20338,"rid:1312:immediate"
2026,2,0,0,15994,"rid:2026:immediate"
1314,1,0,0,20331,"rid:1314:immediate"
2030,2,0,0,15981,"rid:2030:immediate"
1315,1,0,0,20328,"rid:1315:immediate"
2031,2,0,0,15978,"rid:2031:immediate"
1316,1,0,0,20324,"rid:1316:immediate"
1317,1,0,0,20320,"rid:1317:immediate"
1318,1,0,0,20316,"rid:1318:immediate"
1319,1,0,0,20286,"rid:1319:immediate"
1321,1,0,0,20274,"rid:1321:immediate"
1324,1,0,0,20256,"rid:1324:immediate"
1326,1,0,0,20247,"rid:1326:immediate"
1328,1,0,0,20237,"rid:1328:immediate"
1330,1,0,0,20228,"rid:1330:immediate"
1333,1,0,0,20213,"rid:1333:immediate"
1335,1,0,0,20203,"rid:1335:immediate"
1336,1,0,0,20199,"rid:1336:immediate"
1339,1,0,0,20186,"rid:1339:immediate"
1340,1,0,0,20183,"rid:1340:immediate"
1342,1,0,0,20126,"rid:1342:immediate"
1345,1,0,0,20111,"rid:1345:immediate"
1346,1,0,0,20108,"rid:1346:immediate"
1348,1,0,0,20097,"rid:1348:immediate"
1353,1,0,0,20076,"rid:1353:immediate"
1354,1,0,0,20072,"rid:1354:immediate"
1356,1,0,0,20062,"rid:1356:immediate"
1360,1,0,0,20046,"rid:1360:immediate"
1365,1,0,0,19992,"rid:1365:immediate"
1367,1,0,0,19984,"rid:1367:immediate"
1372,1,0,0,19962,"rid:1372:immediate"
1373,1,0,0,19958,"rid:1373:immediate"
1375,1,0,0,19950,"rid:1375:immediate"
1376,1,0,0,19947,"rid:1376:immediate"
1380,1,0,0,19929,"rid:1380:immediate"
1382,1,0,0,19919,"rid:1382:immediate"
1384,1,0,0,19911,"rid:1384:immediate"
1385,1,0,0,19907,"rid:1385:immediate"
1387,1,0,0,19899,"rid:1387:immediate"
1388,1,0,0,19896,"rid:1388:immediate"
1398,1,0,0,19850,"rid:1398:immediate"
1399,1,0,0,19845,"rid:1399:immediate"
1401,1,0,0,20334,"rid:1401:immediate"
1402,1,0,0,20338,"rid:1402:immediate"
1403,1,0,0,20339,"rid:1403:immediate"
1407,1,0,0,20324,"rid:1407:immediate"
1408,1,0,0,20323,"rid:1408:immediate"
1410,1,0,0,20316,"rid:1410:immediate"
1412,1,0,0,20310,"rid:1412:immediate"
1416,1,0,0,20294,"rid:1416:immediate"
1419,1,0,0,20281,"rid:1419:immediate"
1422,1,0,0,20265,"rid:1422:immediate"
1424,1,0,0,20258,"rid:1424:immediate"
1426,1,0,0,20252,"rid:1426:immediate"
1427,1,0,0,20248,"rid:1427:immediate"
1428,1,0,0,20225,"rid:1428:immediate"
1429,1,0,0,20223,"rid:1429:immediate"
1430,1,0,0,20221,"rid:1430:immediate"
1433,1,0,0,20170,"rid:1433:immediate"
1434,1,0,0,20168,"rid:1434:immediate"
1436,1,0,0,20161,"rid:1436:immediate"
1438,1,0,0,20154,"rid:1438:immediate"
1439,1,0,0,20152,"rid:1439:immediate"
2032,2,0,0,16566,"rid:2032:immediate"
1441,1,0,0,20148,"rid:1441:immediate"
1445,1,0,0,20129,"rid:1445:immediate"
1446,1,0,0,20125,"rid:1446:immediate"
1450,1,0,0,20108,"rid:1450:immediate"
1455,1,0,0,20087,"rid:1455:immediate"
1456,1,0,0,20084,"rid:1456:immediate"
1457,1,0,0,20083,"rid:1457:immediate"
1458,1,0,0,20077,"rid:1458:immediate"
1461,1,0,0,20063,"rid:1461:immediate"
1462,1,0,0,20059,"rid:1462:immediate"
1463,1,0,0,20055,"rid:1463:immediate"
1467,1,0,0,20039,"rid:1467:immediate"
1471,1,0,0,20020,"rid:1471:immediate"
1473,1,0,0,20011,"rid:1473:immediate"
1474,1,0,0,20006,"rid:1474:immediate"
1475,1,0,0,20003,"rid:1475:immediate"
1476,1,0,0,20000,"rid:1476:immediate"
1478,1,0,0,19989,"rid:1478:immediate"
1479,1,0,0,19986,"rid:1479:immediate"
1480,1,0,0,19981,"rid:1480:immediate"
1483,1,0,0,19963,"rid:1483:immediate"
1485,1,0,0,19955,"rid:1485:immediate"
1487,1,0,0,19944,"rid:1487:immediate"
1490,1,0,0,19932,"rid:1490:immediate"
1492,1,0,0,19921,"rid:1492:immediate"
1494,1,0,0,19910,"rid:1494:immediate"
1496,1,0,0,19901,"rid:1496:immediate"
1498,1,0,0,19892,"rid:1498:immediate"
1499,1,0,0,19888,"rid:1499:immediate"
1500,1,0,0,19883,"rid:1500:immediate"
1502,1,0,0,19874,"rid:1502:immediate"
1503,1,0,0,19871,"rid:1503:immediate"
1504,1,0,0,19866,"rid:1504:immediate"
1508,1,0,0,19848,"rid:1508:immediate"
1510,1,0,0,19839,"rid:1510:immediate"
1514,1,0,0,19808,"rid:1514:immediate"
1515,1,0,0,19805,"rid:1515:immediate"
1517,1,0,0,19794,"rid:1517:immediate"
1518,1,0,0,19790,"rid:1518:immediate"
1521,1,0,0,19743,"rid:1521:immediate"
1522,1,0,0,19739,"rid:1522:immediate"
1523,1,0,0,19736,"rid:1523:immediate"
1526,1,0,0,19728,"rid:1526:immediate"
1527,1,0,0,19723,"rid:1527:immediate"
1528,1,0,0,19720,"rid:1528:immediate"
1530,1,0,0,19709,"rid:1530:immediate"
1533,1,0,0,19695,"rid:1533:immediate"
1534,1,0,0,19691,"rid:1534:immediate"
1535,1,0,0,19687,"rid:1535:immediate"
1537,1,0,0,19678,"rid:1537:immediate"
1539,1,0,0,19670,"rid:1539:immediate"
1541,1,0,0,19661,"rid:1541:immediate"
1545,1,0,0,19641,"rid:1545:immediate"
1551,1,0,0,19608,"rid:1551:immediate"
1556,1,0,0,19526,"rid:1556:immediate"
1559,1,0,0,19512,"rid:1559:immediate"
1561,1,0,0,19501,"rid:1561:immediate"
1563,1,0,0,19492,"rid:1563:immediate"
1564,1,0,0,19489,"rid:1564:immediate"
1565,1,0,0,19482,"rid:1565:immediate"
1566,1,0,0,19479,"rid:1566:immediate"
1567,1,0,0,19472,"rid:1567:immediate"
1574,1,0,0,19443,"rid:1574:immediate"
1576,1,0,0,19433,"rid:1576:immediate"
1577,1,0,0,19429,"rid:1577:immediate"
1579,1,0,0,19421,"rid:1579:immediate"
1580,1,0,0,19417,"rid:1580:immediate"
1583,1,0,0,19400,"rid:1583:immediate"
1584,1,0,0,19396,"rid:1584:immediate"
1586,1,0,0,19386,"rid:1586:immediate"
1591,1,0,0,19362,"rid:1591:immediate"
1596,1,0,0,19296,"rid:1596:immediate"
1597,1,0,0,19291,"rid:1597:immediate"
1599,1,0,0,19281,"rid:1599:immediate"
1602,1,0,0,19266,"rid:1602:immediate"
1603,1,0,0,19263,"rid:1603:immediate"
1604,1,0,0,19259,"rid:1604:immediate"
1605,1,0,0,19250,"rid:1605:immediate"
1609,1,0,0,19230,"rid:1609:immediate"
1610,1,0,0,19212,"rid:1610:immediate"
1611,1,0,0,19209,"rid:1611:immediate"
1613,1,0,0,19201,"rid:1613:immediate"
1614,1,0,0,19198,"rid:1614:immediate"
1615,1,0,0,19194,"rid:1615:immediate"
1616,1,0,0,19190,"rid:1616:immediate"
1617,1,0,0,19187,"rid:1617:immediate"
1622,1,0,0,19154,"rid:1622:immediate"
1623,1,0,0,19148,"rid:1623:immediate"
982,0,1,0,23162,"rid:982:delayed"
1625,1,0,0,19136,"rid:1625:immediate"
725,0,1,0,24740,"rid:725:delayed"
882,0,1,0,23737,"rid:882:delayed"
1626,1,0,0,19133,"rid:1626:immediate"
409,0,1,0,26768,"rid:409:delayed"
1629,1,0,0,19118,"rid:1629:immediate"
590,0,1,0,25592,"rid:590:delayed"
1630,1,0,0,19118,"rid:1630:immediate"
419,0,1,0,26714,"rid:419:delayed"
1631,1,0,0,19115,"rid:1631:immediate"
747,0,1,0,24642,"rid:747:delayed"
1635,1,0,0,19102,"rid:1635:immediate"
274,0,1,0,27547,"rid:274:delayed"
1636,1,0,0,19099,"rid:1636:immediate"
750,0,1,0,24488,"rid:750:delayed"
1641,1,0,0,19061,"rid:1641:immediate"
596,0,1,0,25538,"rid:596:delayed"
288,0,1,0,27498,"rid:288:delayed"
291,0,1,0,27482,"rid:291:delayed"
924,0,1,0,23517,"rid:924:delayed"
928,0,1,0,23499,"rid:928:delayed"
938,0,1,0,23442,"rid:938:delayed"
798,0,1,0,24268,"rid:798:delayed"
656,0,1,0,25251,"rid:656:delayed"
508,0,1,0,26045,"rid:508:delayed"
363,0,1,0,27060,"rid:363:delayed"
512,0,1,0,26027,"rid:512:delayed"
676,0,1,0,25080,"rid:676:delayed"
2004,2,1,0,16781,"rid:2004:delayed"
2033,2,0,0,16659,"rid:2033:immediate"
2036,2,0,0,16646,"rid:2036:immediate"
2037,2,0,0,16642,"rid:2037:immediate"
2040,2,0,0,16581,"rid:2040:immediate"
2041,2,0,0,16575,"rid:2041:immediate"
2042,2,0,0,16569,"rid:2042:immediate"
2043,2,0,0,16565,"rid:2043:immediate"
2046,2,0,0,16550,"rid:2046:immediate"
2048,2,0,0,16542,"rid:2048:immediate"
2049,2,0,0,16537,"rid:2049:immediate"
2050,2,0,0,16531,"rid:2050:immediate"
2051,2,0,0,16527,"rid:2051:immediate"
2052,2,0,0,16523,"rid:2052:immediate"
2056,2,0,0,16505,"rid:2056:immediate"
2057,2,0,0,16502,"rid:2057:immediate"
2059,2,0,0,16492,"rid:2059:immediate"
2060,2,0,0,16452,"rid:2060:immediate"
2062,2,0,0,16439,"rid:2062:immediate"
2063,2,0,0,16434,"rid:2063:immediate"
2066,2,0,0,16415,"rid:2066:immediate"
2068,2,0,0,16406,"rid:2068:immediate"
2070,2,0,0,16398,"rid:2070:immediate"
2071,2,0,0,16394,"rid:2071:immediate"
2073,2,0,0,16385,"rid:2073:immediate"
2075,2,0,0,16377,"rid:2075:immediate"
2077,2,0,0,16298,"rid:2077:immediate"
2080,2,0,0,16272,"rid:2080:immediate"
2081,2,0,0,16264,"rid:2081:immediate"
577,0,1,0,25686,"rid:577:delayed"
2082,2,0,0,16258,"rid:2082:immediate"
883,0,1,0,23780,"rid:883:delayed"
2084,2,0,0,16244,"rid:2084:immediate"
2087,2,0,0,16222,"rid:2087:immediate"
2088,2,0,0,16215,"rid:2088:immediate"
2089,2,0,0,16208,"rid:2089:immediate"
2091,2,0,0,16194,"rid:2091:immediate"
2092,2,0,0,16188,"rid:2092:immediate"
2094,2,0,0,16174,"rid:2094:immediate"
2097,2,0,0,16145,"rid:2097:immediate"
2099,2,0,0,15994,"rid:2099:immediate"
2100,2,0,0,15944,"rid:2100:immediate"
2106,2,0,0,15847,"rid:2106:immediate"
417,0,1,0,26770,"rid:417:delayed"
761,0,1,0,24481,"rid:761:delayed"
615,0,1,0,25502,"rid:615:delayed"
435,0,1,0,26656,"rid:435:delayed"
634,0,1,0,25401,"rid:634:delayed"
635,0,1,0,25398,"rid:635:delayed"
795,0,1,0,24322,"rid:795:delayed"
657,0,1,0,25286,"rid:657:delayed"
807,0,1,0,24272,"rid:807:delayed"
530,0,1,0,25967,"rid:530:delayed"
976,0,1,0,23251,"rid:976:delayed"
542,0,1,0,25915,"rid:542:delayed"
694,0,1,0,25038,"rid:694:delayed"
729,0,1,0,24782,"rid:729:delayed"
890,0,1,0,23767,"rid:890:delayed"
421,0,1,0,26763,"rid:421:delayed"
901,0,1,0,23728,"rid:901:delayed"
759,0,1,0,24501,"rid:759:delayed"
629,0,1,0,25428,"rid:629:delayed"
925,0,1,0,23567,"rid:925:delayed"
646,0,1,0,25361,"rid:646:delayed"
651,0,1,0,25324,"rid:651:delayed"
494,0,1,0,26160,"rid:494:delayed"
944,0,1,0,23471,"rid:944:delayed"
815,0,1,0,24228,"rid:815:delayed"
965,0,1,0,23337,"rid:965:delayed"
968,0,1,0,23326,"rid:968:delayed"
978,0,1,0,23254,"rid:978:delayed"
702,0,1,0,25012,"rid:702:delayed"
714,0,1,0,24866,"rid:714:delayed"
864,0,1,0,23919,"rid:864:delayed"
1308,1,1,0,21109,"rid:1308:delayed"
1257,1,1,0,21375,"rid:1257:delayed"
1091,1,1,0,22449,"rid:1091:delayed"
1279,1,1,0,21238,"rid:1279:delayed"
1341,1,1,0,20920,"rid:1341:delayed"
1046,1,1,0,22804,"rid:1046:delayed"
1343,1,1,0,20862,"rid:1343:delayed"
1347,1,1,0,20843,"rid:1347:delayed"
1349,1,1,0,20835,"rid:1349:delayed"
1227,1,1,0,21921,"rid:1227:delayed"
1230,1,1,0,21910,"rid:1230:delayed"
1003,1,1,0,23476,"rid:1003:delayed"
1161,1,1,0,22328,"rid:1161:delayed"
1262,1,1,0,21721,"rid:1262:delayed"
1007,1,1,0,23462,"rid:1007:delayed"
1414,1,1,0,20896,"rid:1414:delayed"
1013,1,1,0,23406,"rid:1013:delayed"
1179,1,1,0,22208,"rid:1179:delayed"
1282,1,1,0,21626,"rid:1282:delayed"
1028,1,1,0,23311,"rid:1028:delayed"
1039,1,1,0,23258,"rid:1039:delayed"
1442,1,1,0,20704,"rid:1442:delayed"
1449,1,1,0,20669,"rid:1449:delayed"
2045,2,1,0,17013,"rid:2045:delayed"
1139,1,1,0,22461,"rid:1139:delayed"
1192,1,1,0,22159,"rid:1192:delayed"
2006,2,1,0,17235,"rid:2006:delayed"
1050,1,1,0,23185,"rid:1050:delayed"
2008,2,1,0,17229,"rid:2008:delayed"
1209,1,1,0,22021,"rid:1209:delayed"
2103,2,1,0,16299,"rid:2103:delayed"
1076,1,1,0,22945,"rid:1076:delayed"
2110,2,0,0,16263,"rid:2110:immediate"
1383,1,1,0,21058,"rid:1383:delayed"
1242,1,1,0,21869,"rid:1242:delayed"
1391,1,1,0,21025,"rid:1391:delayed"
1532,1,1,0,20230,"rid:1532:delayed"
1178,1,1,0,22232,"rid:1178:delayed"
1109,1,1,0,22762,"rid:1109:delayed"
1536,1,1,0,20215,"rid:1536:delayed"
1280,1,1,0,21654,"rid:1280:delayed"
1038,1,1,0,23281,"rid:1038:delayed"
1040,1,1,0,23259,"rid:1040:delayed"
1123,1,1,0,22585,"rid:1123:delayed"
1131,1,1,0,22522,"rid:1131:delayed"
1134,1,1,0,22506,"rid:1134:delayed"
1452,1,1,0,20676,"rid:1452:delayed"
2112,2,0,0,16265,"rid:2112:immediate"
1196,1,1,0,22162,"rid:1196:delayed"
1592,1,1,0,19884,"rid:1592:delayed"
2113,2,0,0,16263,"rid:2113:immediate"
1060,1,1,0,23142,"rid:1060:delayed"
2115,2,0,0,16254,"rid:2115:immediate"
1618,1,1,0,19692,"rid:1618:delayed"
2117,2,0,0,16247,"rid:2117:immediate"
1374,1,1,0,21119,"rid:1374:delayed"
2118,2,0,0,16243,"rid:2118:immediate"
1149,1,1,0,22423,"rid:1149:delayed"
1392,1,1,0,21039,"rid:1392:delayed"
1393,1,1,0,21036,"rid:1393:delayed"
1251,1,1,0,21840,"rid:1251:delayed"
1313,1,1,0,21525,"rid:1313:delayed"
1083,1,1,0,22924,"rid:1083:delayed"
1255,1,1,0,21823,"rid:1255:delayed"
1260,1,1,0,21773,"rid:1260:delayed"
1322,1,1,0,21454,"rid:1322:delayed"
1267,1,1,0,21743,"rid:1267:delayed"
1102,1,1,0,22821,"rid:1102:delayed"
1025,1,1,0,23364,"rid:1025:delayed"
1327,1,1,0,21430,"rid:1327:delayed"
1557,1,1,0,20073,"rid:1557:delayed"
1448,1,1,0,20714,"rid:1448:delayed"
1644,1,0,0,19560,"rid:1644:immediate"
1646,1,0,0,19548,"rid:1646:immediate"
1647,1,0,0,19544,"rid:1647:immediate"
1649,1,0,0,19536,"rid:1649:immediate"
1651,1,0,0,19527,"rid:1651:immediate"
1652,1,0,0,19522,"rid:1652:immediate"
1654,1,0,0,19511,"rid:1654:immediate"
1655,1,0,0,19508,"rid:1655:immediate"
1657,1,0,0,19499,"rid:1657:immediate"
1659,1,0,0,19489,"rid:1659:immediate"
1660,1,0,0,19485,"rid:1660:immediate"
1662,1,0,0,19476,"rid:1662:immediate"
1664,1,0,0,19469,"rid:1664:immediate"
1668,1,0,0,19453,"rid:1668:immediate"
1670,1,0,0,19442,"rid:1670:immediate"
1671,1,0,0,19437,"rid:1671:immediate"
1676,1,0,0,19416,"rid:1676:immediate"
1678,1,0,0,19408,"rid:1678:immediate"
1679,1,0,0,19404,"rid:1679:immediate"
1682,1,0,0,19389,"rid:1682:immediate"
1683,1,0,0,19338,"rid:1683:immediate"
1687,1,0,0,19318,"rid:1687:immediate"
561,0,1,0,26308,"rid:561:delayed"
1689,1,0,0,19313,"rid:1689:immediate"
1691,1,0,0,19304,"rid:1691:immediate"
878,0,1,0,24295,"rid:878:delayed"
